start_time,end_time,n_UL,T_drying,Elek_P.Infrarotstrahler14L1,Elek_P.SpritzpumpeSZ,Elek_P.PU-KW,Elek_P.VentilatorZZ2,Elek_P.Vakuumpumpe,Elek_P.Infrarotstrahler23L2,Elek_P.Infrarotstrahler23L1,Elek_P.SpritzpumpeRZ,Elek_P.HeizungUTR14,Elek_P.WTWaschtank,Elek_P.Ablasspumpe,Elek_P.Infrarotstrahler14L2,Elek_P.VentilatorZZ1,Elek_P.HeizungRZ15,Elek_P.Allgemeinstrom,Elek_P.HeizungSZ15,Elek_P.Umluftventilator,Elek_P.Hauptanschluss,Elek_P.Induktionstrocknung,Elek_P.Schwadenkondensator,WMZ_VP_P,WMZ_SS_Q,Zustand Versorgungsautomatik,WMZ_SS_T_RL,WMZ_VP_T_VL,WMZ_W_SZ_T_VL,T_U,T_W5,T_RZ,WMZ_G_Q,PU-G_operatingPoint,T_W3,WMZ_IT_T_VL,WMZ_IT_T_RL,WMZ_R_Q,PU-G_Power_hydraulic,T_FW,PU-W_PumpLiquidTemp,WMZ_VP_Q,WMZ_VP_T_RL,Zustand Abwärmenutzung,BvL_f_UL,WMZ_G_P,PU-W_VolumeFlow,PU-G_Power_electric,Zustand Dauerbetrieb,RM_DLRA.Pneu_Q.DL,T_EZ,T_W1,PU-W_ActualSpeed,PU-W_pressure_difference,p_U,T_dry_sp,WMZ_R_T_RL,WMZ_W_RZ_P,f_U,PU-G_ActualSpeed,PU-G_pressure_difference,OX4S_f_UL,WMZ_IT_P,Werkstückzähler,T_dry_zone,WMZ_G_T_VL,BvL_f_TZ_UL,f_EZ,PU-G_VolumeFlow,PU-W_operatingPoint,T_ZZ2,WMZ_R_T_VL,WMZ_W_RZ_T_RL,WMZ_SS_T_VL,n_UL_op,WMZ_IT_Q,PU-W_Power_hydraulic,PU-G_PumpLiquidTemp,f_ZZ2,PU-W_Power_electric,WMZ_W_RZ_T_VL,WMZ_W_SZ_Q,T_dry_kanal,WMZ_R_P,OX4S_T_UL,WMZ_G_T_RL,n_UL_sp,WMZ_W_SZ_P,WMZ_W_SZ_T_RL,n_ZZ2_sp,n_ZZ2_op,T_W4,T_SZ,WMZ_W_RZ_Q,WMZ_SS_P,Betriebszustand IR-Strahler_14,Kühlpumpe_ActualSpeed,Volumenzahler_Druckluft,Mech_v.DAK,Kühlpumpe_Power,Feuchte_Relativ_nachKondens,Druck_Kuehlkreislauf,T_dry_op,Füllventil WT auf,Mech_n.UTR,Temperatur ST,Temperatur WT,Mech_v.UTR,Temp_Kondens_Schwadenaustritt,Kühlpumpe_VolumeFlow,Solltemperatur WT technisch,Wasserzähler,Temp_Kondens_Schwadeneintritt,Temp_Kondens_Verdampferaustritt,Mech_n.L-L,Druck_WP_nachFilter,Induktion Ein,Druckluft_Druck,Temperatur VTR Kammer,Füllventil ST auf,f_UL_Zone,Druck_SP_nachFilter,Absolutdruck VTR Kammer,Solltemperatur UTR Kanal,Druckluft_Volumenstrom,Feuchte_Relativ_vorKondens,Solltemperatur WT elektrisch,rel. Luftfeuchte VTR Kammer,VTR Tor Einlauf Zu,Kühlpumpe_PumpLiquidTemp,Mech_n.ZZ2,Solltemperatur ST technisch,Solltemperatur ST elektrisch,VTR Tor Auslauf Zu,f_UL_Kanal,Sollzeit VTR,Temp_Kondens_Vorlauf_Kaltwasser,Mech_v.VTR,Kühlpumpe_MotorCurrent,Betriebszustand IR-Strahler_23,Temp_Kondens_Ruecklauf,Betriebspunkt UTR Heizung,Mech_n.ZZ1,RM_Kea.985.ThHy_Q.FW,Dryness_mean,IR_temp_mean
2025-11-20 11:00:00,2025-11-20 11:12:00,870.0,0.0,0.0,2342.2149791955617,234.002773925104,88.90429958391124,-6.399445214979195,0.0,0.0,2256.4355062413315,0.0,0.0,0.0,0.0,80.25520110957004,0.0,782.6504854368932,6185.589459084605,144.90846047156728,15028.501221718967,4.393897364771151,2336.386962552011,0.0,0.0,1.0,22.0,21.0,21.0,26.018377724699107,37.363494291054224,46.570498123909665,3.3757085978736825,112.97639484379063,23.825256083114137,27.0,27.0,0.0,2.7854086069723443,24.643661237126746,39.068573844581636,0.0,22.0,0.0,35.006341952722046,0.0,1.695006924594821,128.35367545076284,1.0,3.3730929264909846,36.75477059373578,39.069184238470875,4049.5492371705964,0.8369861263342605,0.12361991307317131,0.0,25.0,0.0,0.18506337977150109,3820.104022191401,0.7529833773964817,31.57666083347781,0.0,23227.38557558946,34.908636889411405,35.916782246879336,32.1765630301424,99.9969482421875,3.6991678689620695,113.74063893396216,47.75280078141931,21.0,21.0,22.0,870.0738525390625,0.6532996195199254,1.4202301991630693,34.397853771955724,99.9969482421875,95.3495145631068,21.0,0.0,32.728155300124506,0.0,33.51320309579455,39.0748959778086,0.0,0.0,21.0,870.0,869.8687744140625,36.62459002850621,39.03739165201597,0.0,0.0,0.0,4704.71488178025,96184.97913769123,2.4999022483825684,233.533426183844,82.21108222472634,3.3138871837127177,32.7311977237712,0.0,870.0738525390625,50.09860544457429,50.42510462804818,2.4999022483825684,37.084884106198444,1.3032077634018668,15.0,12688.0,36.32488195323411,27.02111866487471,2839.82666015625,2.6587486090606816,0.0,5.621731727482886,21.294817272266307,0.0,32.17471185697542,2.5700699299365493,962.0,0.0,2.980392156862745,2.209301620304418,50.0,45.3186435325473,0.0,26.644254965334085,869.8687744140625,15.0,50.0,0.0,34.99987124727953,30.0,27.34325795227222,0.0,0.6000000238418579,0.0,28.016741832990324,0.0,869.8687744140625,,0.86038,26.972727272727273
2025-11-20 09:00:00,2025-11-20 09:12:00,870.0,40.0,0.0,2329.4875,239.7111111111111,92.35833333333333,-7.873611111111111,0.0,0.0,2239.6902777777777,1160.925,0.0,0.0,0.0,80.14027777777778,4616.948611111111,794.6486111111111,11740.265277777778,142.21666666666667,26744.661686197916,8.348611111111111,2137.983333333333,0.0,0.0,1.0,21.0,20.6875,20.0,25.521178089247808,34.501457617017955,46.149610127343074,3.350120705366135,108.40366770426432,20.382457852363586,24.125,24.125,0.0,2.7713411887486776,22.221555042266846,36.997100067138675,0.0,20.6875,0.0,31.53247985310025,0.0,1.6334722104999755,128.2736111111111,1.0,2.186111111111111,35.61102703942193,36.99719742668999,4049.3569444444443,0.8356708302266068,0.14591192677617068,0.0,20.684722222222224,0.0,0.16094921822142266,3811.7569444444443,0.7490111240082317,33.89279259575738,0.0,22637.966666666667,35.35268317328559,33.0,33.442845069037546,99.9969482421875,3.700000047683716,105.34244554307726,45.95173503028022,20.684722222222224,20.0,21.0,869.898681640625,0.6482736658718851,1.3661673285894924,32.02401796976725,99.9969482421875,93.54861111111111,20.0,0.0,41.539583381017046,0.0,35.746985244750974,35.80416666666667,0.0,0.0,20.0,870.0,869.8687744140625,34.229457494947646,37.11797152095371,0.0,0.0,0.0,4699.576388888889,95897.22222222222,2.4999022483825684,239.23888888888888,99.91637244754368,3.295988894502322,41.53888892067803,0.0,869.898681640625,48.267361089918346,50.08208310869005,2.4711814278736712,26.27817166381412,1.499027777545982,15.0,12688.0,35.270448753568864,26.850038356251186,2839.82666015625,2.663190276755227,0.0,5.632583206892013,20.71254670884874,0.0,33.44421148300171,2.577266659008132,960.0,40.0,2.0680555555555555,2.2161035504606037,50.0,43.51997602780661,0.0,23.758616722954645,869.8687744140625,15.0,50.0,0.0,31.534589693281387,30.0,24.42708316644033,0.0,0.6000000238418579,0.0,25.004837640126546,6.431269893381331,869.8687744140625,,0.81176,26.95
2025-11-20 11:20:00,2025-11-20 11:35:00,1500.0,0.0,0.0,2367.7644444444445,235.55777777777777,91.19333333333333,-6.454444444444444,0.0,0.0,2259.9555555555557,0.0,0.0,0.0,0.0,81.41888888888889,374.55555555555554,781.6455555555556,5900.42,385.09444444444443,15531.394182942708,4.467777777777778,2476.0555555555557,0.0,0.0,1.0,22.0,22.0,22.0,26.097719802856446,38.3424879667494,46.64780995686849,3.385962084664239,106.56693440755208,24.257577217949763,28.0,28.0,0.0,2.7874981583489316,24.893999411265057,39.89853305392795,0.0,23.0,0.0,35.03340399424235,0.0,1.723444435596466,128.37555555555556,1.0,3.52,36.7156104405721,39.89789967854818,4049.238888888889,0.8371399945020676,0.12547402265999047,0.0,25.0,0.0,0.18060654598805637,3821.011111111111,0.7539689118332333,33.18778822157118,0.0,23335.902222222223,31.24607204861111,36.38333333333333,32.54634856753879,99.9969482421875,3.697111154662238,113.30162316216362,47.86705461714003,22.0,21.0,22.0,1499.813232421875,0.6543878140714433,1.444749293592241,35.17921115451389,99.9969482421875,95.96,21.0,0.0,30.30722218407525,0.0,30.50178822411431,40.0,0.0,0.0,21.0,870.0,869.8687744140625,37.47613234625922,38.7601991950141,0.0,0.0,0.0,4702.752222222222,96255.0,2.4999022483825684,235.02666666666667,84.43543037414551,3.31551888095008,30.3026666047838,0.0,1499.813232421875,50.09144452836779,50.476555569966635,2.4923116630605526,36.377933741675484,1.377333304087321,15.0,12688.0,36.14805189344618,26.82021205054389,2839.82666015625,2.6606277781062655,0.0,5.616222111384074,21.398984680175783,0.0,32.54409410052829,2.5595900026957192,962.0,0.0,3.3144444444444443,2.2083212102784056,50.0,45.51176801469591,0.0,26.961527472601997,869.8687744140625,15.0,50.0,0.0,35.03551791297065,30.0,27.65788933859931,0.0,0.6000000238418579,0.0,28.339960316552055,0.0,869.8687744140625,,0.68404,26.480555555555554
2025-11-20 09:17:00,2025-11-20 09:30:00,1500.0,40.0,0.0,2325.5569782330344,239.2944942381562,90.94622279129321,-7.1075544174135725,0.0,0.0,2239.1267605633802,1633.2599231754161,0.0,0.0,0.0,79.57234314980793,2880.9910371318824,783.2612035851472,6897.708066581306,375.8437900128041,20566.08895846671,8.096030729833547,2142.9142125480153,0.0,0.0,1.0,21.0,21.0,20.855313700384123,25.644189844363478,34.67275211661482,46.41263657983836,3.353405866061222,108.39190884833147,20.895633360487857,25.0,25.0,0.0,2.7713000774383545,22.951817672475503,36.620116913974975,0.0,21.0,0.0,26.905141864634963,0.0,1.6194622214411345,128.33802816901408,1.0,2.1574903969270167,35.92261145636916,36.620360312174896,4050.090909090909,0.8355633750004592,0.14596223991445326,0.0,21.862996158770805,0.0,0.1620730184466982,3815.110115236876,0.7490000128746033,26.963468153559138,0.0,22725.338028169015,38.308863523827625,33.0,26.05363821159099,99.9969482421875,3.700000047683716,111.2140342722171,47.5894357532301,21.0,20.0,21.0,1499.813232421875,0.6489757195630238,1.354037106876642,32.008630613358775,99.9969482421875,93.37772087067862,20.0,0.0,41.39231760706395,0.0,38.538616170651174,34.998719590268884,0.0,0.0,20.0,870.0,869.8687744140625,34.13604273777765,38.33550488597758,0.0,0.0,0.0,4699.782330345711,95933.07298335468,2.4999022483825684,238.63764404609475,99.91576724473707,3.2993905492384514,41.39475032889431,0.0,1499.813232421875,50.06261209641773,50.19679923552099,2.4999022483825684,34.5325181328533,1.4916773347634817,15.0,12688.0,35.57569918956097,26.803521540955607,2839.82666015625,2.6601741436043715,0.0,5.6299358555968375,20.82452400393126,0.0,26.049030218478507,2.571962860268606,960.2548015364916,40.0,2.3354673495518568,2.212133732709018,50.0,43.87868469472731,0.0,24.302886572140586,869.8687744140625,15.0,50.0,0.0,26.905165089840466,30.0,24.980409663709576,0.0,0.6000000238418579,0.0,25.590832569840316,8.368727342114711,869.8687744140625,,0.51757,27.462857142857143
2025-12-04 08:55:00,2025-12-04 09:12:00,2000.0,0.0,0.0,2441.3457394711068,232.78354554358472,84.82761998041136,-5.270323212536729,0.0,0.0,2305.428011753183,0.0,0.0,0.0,0.0,85.45543584720862,2942.6552399608227,782.3124387855044,8566.863858961802,799.2536728697355,21102.00785936735,4.835455435847209,2228.9647404505386,0.0,0.0,1.0,21.0,21.0,21.0,25.312291475047562,34.31375048840081,46.62612044869628,3.3709518830059326,117.0296580644359,20.595112003845752,28.0,28.0,0.0,2.726878679230678,22.444935848150152,36.57352485619376,0.0,22.0,0.0,40.222008117616,0.0,1.6475024422982765,128.3790401567091,1.0,2.920666013712047,36.35597400870776,36.57300569868695,4049.4544564152793,0.8357551378087595,0.12942480252842242,0.0,21.0,0.0,0.16360966843004673,3830.4613124387856,0.7573839647295894,41.79897625929695,0.0,23560.100881488735,24.73414496740328,33.036238981390795,39.83492204701632,99.9969482421875,3.600391677964796,115.41059835136929,47.702937384894035,21.0,20.0,21.167482859941234,1999.7509765625,0.6564221776197285,1.3779755859954117,31.598059345062286,99.9969482421875,94.06268364348678,21.0,0.0,26.029089172019546,0.0,25.0668358891531,34.86287952987267,0.0,0.0,20.0,870.0,869.8687744140625,33.83608157300809,38.38064560997614,0.0,0.0,0.0,4704.241919686582,96523.82957884428,2.4999022483825684,232.90989226248774,99.9133450529601,3.305304602240956,26.0326151273393,0.0,1999.7509765625,49.82370238346171,50.39902062560856,2.4999022483825684,33.82328317214413,1.3000978955325837,15.0,12988.0,36.24140457541889,27.04767800871936,2839.82666015625,2.6495837464738896,0.0,5.636180085603451,20.863986068561193,0.0,39.836293043982856,2.5309853145121126,963.0,0.0,3.1831537708129285,2.216120533097853,50.0,44.3720387674569,0.0,27.483708814122185,869.8687744140625,15.0,50.0,0.0,40.223170046007716,30.0,28.212733180002182,0.0,0.6000000238418579,0.0,28.793945801946954,0.0,869.8687744140625,0.0,0.42677,24.608333333333334
2025-11-20 09:35:00,2025-11-20 09:47:00,2000.0,40.0,0.0,2326.757281553398,238.60194174757282,92.26907073509015,-7.961165048543689,0.0,0.0,2239.044382801664,1855.2135922330096,0.0,0.0,0.0,80.10263522884883,0.0,778.0846047156726,6388.115117891817,766.3481276005548,17110.428934422678,7.367545076282941,2310.8210818307907,0.0,0.0,1.0,21.0,21.0,21.0,25.733236786396592,35.52173299696839,46.419027971328546,3.3621219877727153,112.2121507536191,21.48729490473267,25.239944521497918,25.25381414701803,0.0,2.7731475205097382,23.532981406964474,37.024912629147344,0.0,21.0,0.0,25.29439353678329,0.0,1.6832177430680655,128.32038834951456,1.0,2.116504854368932,36.93015198833238,37.024746285066854,4049.3911234396674,0.8365006880852782,0.1344448005710825,0.0,22.0,0.0,0.16314426178161706,3817.235783633842,0.7494993204052008,24.08636042876647,0.0,22813.037447988903,39.530633722694176,33.488210818307905,23.07771143073348,99.9969482421875,3.700000047683716,115.26912711430522,47.648847863016115,21.0,20.0,21.0,1999.7509765625,0.6504410875653758,1.409495245401803,32.26654979689938,99.9969482421875,95.04022191400833,20.0,0.0,40.612205325482456,0.0,39.20492255307434,36.705963938973646,0.0,0.0,20.0,870.0,869.8687744140625,34.529846619964474,38.65490891963202,0.0,0.0,0.0,4700.1098748261475,95969.5966620306,2.4999022483825684,237.78859527121003,99.91542399626921,3.3025306493126916,40.61350981837196,0.0,1999.7509765625,50.07576611447135,50.25383537217996,2.4999022483825684,36.40666773861256,1.4223151837100212,15.0,12688.0,36.31577415572865,27.087465533997094,2839.82666015625,2.6606340811239275,0.0,5.626619990977495,20.92125759524899,0.0,23.07417117832424,2.5705985922913452,961.0,40.0,1.9173669467787116,2.208131450231002,50.0,44.28961691869741,0.0,24.81318408100545,869.8687744140625,15.0,50.0,0.0,25.291776756083312,30.0,25.517415796772816,0.0,0.6000000238418579,0.0,26.129163037525135,7.759800292132946,869.8687744140625,,0.292457,27.329411764705885
2025-12-04 09:17:00,2025-12-04 09:33:00,2500.0,0.0,0.0,2435.710416666667,235.58541666666667,84.61979166666667,-4.65,0.0,0.0,2301.50625,0.0,0.0,0.0,0.0,85.09583333333333,2910.91875,772.8458333333333,5217.389583333334,1462.528125,18771.451962280273,4.66875,2547.930208333333,0.0,0.0,1.0,21.552083333333332,21.0,21.0,25.41711658636729,34.357540941238405,46.57826981544495,3.3620738623042903,111.84754263559977,21.076749497652052,28.0,28.0,0.0,2.72800878038009,23.348134885231655,36.089738845825195,3.1249997846315624e-06,22.55625,0.0,35.10258798599243,0.0,1.704999989643693,128.38125,1.0,3.515625,36.7584681948026,36.089113839467366,4049.9166666666665,0.8369739537437757,0.14117376963452744,0.0,21.554166666666667,0.0,0.16164981212932614,3831.178125,0.757758359114329,35.68016052246094,0.0,23667.707291666666,27.703088124593098,32.0,33.82319695949555,99.9969482421875,3.600104071448247,112.99550094604493,47.916832490762076,21.0,20.55,22.0,2499.86376953125,0.6566604617983103,1.428802251194914,31.02740586598714,99.9969482421875,95.590625,21.0,0.0,29.374166683355966,0.0,27.94024937550227,33.771875,0.0,0.0,20.0,870.0,869.8687744140625,33.37458263238271,38.48264488379161,0.0,0.0,0.0,4702.727177334732,96591.82389937107,2.4999022483825684,235.55962343096235,99.9126171651311,3.305704281746158,29.37460652178257,0.0,2499.86376953125,50.135220269737005,50.344560571295446,2.493464364138591,36.50893218754474,1.3967539020857886,15.0,12988.0,36.411011391921726,26.77588934763281,2839.82666015625,2.6462295617697373,0.0,5.634039746251461,20.93816725346639,0.0,33.82890499210557,2.529977046124373,963.0,0.0,3.2612330198537096,2.2109163030355923,50.0,44.58004195128436,0.0,27.5285113512595,869.8687744140625,15.0,50.0,0.0,35.104650644768256,30.0,28.263152200145363,0.0,0.6000000238418579,0.0,28.883045090680348,0.0,869.8687744140625,0.0,0.21896,24.545833333333334
2025-11-20 09:52:00,2025-11-20 10:04:00,2500.0,40.0,0.0,2326.1400832177533,237.14840499306518,90.69902912621359,-6.855755894590846,0.0,0.0,2238.385575589459,1692.4868238557558,0.0,0.0,0.0,80.77669902912622,0.0,774.7253814147018,7096.997226074896,1413.4077669902913,18529.412025398753,6.703190013869626,2307.5686546463244,0.0,0.0,1.0,22.0,21.0,21.0,25.78673544736907,35.18961098256951,46.52539416457347,3.3478015871219924,116.03337120447675,22.063397567579717,26.0,26.0,0.0,2.7798393698571955,23.888238049743908,37.44152912452052,0.0,21.0,0.0,24.194103939357973,0.0,1.6689320518305828,128.30513176144245,1.0,2.1858529819694867,36.669513908735425,37.441639978247444,4049.5811373092924,0.8354438216775532,0.12735902787742928,0.0,23.0,0.0,0.16171861579447938,3818.4424410540914,0.7513079232382542,22.568883380016903,0.0,22900.052704576978,39.58758011604976,34.0,21.433999308931348,99.9969482421875,3.700000047683716,113.74063893396216,47.434007483282635,21.0,20.016643550624135,22.0,2499.86376953125,0.6503980931891813,1.3951882147094579,32.549777471407445,99.9969482421875,94.13037447988904,21.0,0.0,40.33744798784613,0.0,39.01877858536253,34.965325936199726,0.0,0.0,20.015256588072123,870.0,869.8687744140625,34.694936765546444,37.962939374820536,0.0,0.0,0.0,4701.897364771151,96006.31067961165,2.4999022483825684,236.41608876560332,99.91641785599157,3.305074898115309,40.327461866995165,0.0,2499.86376953125,50.02690713911546,50.34091552120637,2.4999022483825684,36.14373347828689,1.399999976158142,15.0,12688.0,35.982543400355745,26.965435509542818,2839.82666015625,2.6601803094437977,0.0,5.624438161492844,20.98397999629895,0.0,21.43763124198755,2.569289869805811,961.0,40.0,2.3467406380027738,2.207050249083859,50.0,44.3991545837233,0.0,25.257148139519764,869.8687744140625,15.0,50.0,0.0,24.196486749530003,30.0,25.960887512122376,0.0,0.6000000238418579,0.0,26.59022114842345,7.1854539347422435,869.8687744140625,,0.10597,27.03030303030303
2025-12-04 09:38:00,2025-12-04 09:53:00,2905.0,0.0,0.0,2431.8745837957827,234.03884572697004,84.76470588235294,-5.499445061043286,0.0,0.0,2302.8590455049944,0.0,0.0,0.0,0.0,84.99334073251943,1283.4872364039957,769.465038845727,6678.99334073252,2245.9256381798004,19183.541762408087,6.258601553829079,2363.9600443951167,0.0,0.0,1.0,22.0,21.0,21.0,25.457768242314177,34.096358897286436,46.39797894036465,3.3549676984052414,111.45129953399218,21.72085413366523,28.0,28.0,0.0,2.727885612769344,23.858612096534586,35.747414168718784,0.0,23.0,0.0,30.44713696893656,0.0,1.7002219705285295,128.36736958934517,1.0,3.4106548279689233,36.84228572358566,35.747669452832355,4049.816870144284,0.8368379528593938,0.14742345599401802,0.0,22.92452830188679,0.0,0.1612838700116011,3831.100998890122,0.7576060197858778,30.051756593151705,0.0,23769.77025527192,31.176347298574502,32.0,28.285576582219573,99.9969482421875,3.600665832333242,114.50912411231444,47.85357290473286,21.0,21.0,22.0,2904.85888671875,0.656729232854769,1.4244193846853936,30.752984388819282,99.9969482421875,95.23862375138735,21.0,0.0,33.059489450232434,0.0,31.30757978356771,33.13429522752497,0.0,0.0,20.918978912319645,870.0,869.8687744140625,33.066247891374225,38.19017666002754,0.0,0.0,0.0,4703.112097669256,96660.64372918979,2.4999022483825684,234.0943396226415,99.9140155550907,3.307583798314305,33.06059930274277,0.0,2904.85888671875,50.06992248636769,50.1957824740902,2.4999022483825684,36.50344229220815,1.3276359189496056,15.0,12988.0,36.342038742048494,26.917453886533817,2839.82666015625,2.645556047939169,0.0,5.6316313949991414,21.009456469401403,0.0,28.281012322344342,2.5303951251784653,963.0,0.0,3.6448390677025526,2.210189642043543,50.0,44.84227420751845,0.0,27.591137546281043,869.8687744140625,15.0,50.0,0.0,30.44535864259506,30.0,28.311874992971813,0.0,0.6000000238418579,0.0,28.961969032668645,0.0,869.8687744140625,0.0,0.1025,25.458333333333332
2025-11-20 10:09:00,2025-11-20 10:21:00,2905.0,40.0,0.0,2325.8305555555557,235.80972222222223,90.95416666666667,-5.247222222222222,0.0,0.0,2242.7555555555555,755.625,0.0,0.0,0.0,80.5875,1915.911111111111,777.075,6755.131944444444,2194.115277777778,20450.635252549913,5.752777777777778,2351.9513888888887,0.0,0.0,1.0,22.0,21.0,21.0,25.88877224392361,36.01909643279181,46.45976299709744,3.3677096237738926,115.29141756693522,22.57804118262397,26.0,26.0,0.0,2.7855279260211523,24.11026344564226,37.70989176432292,0.0,21.183333333333334,0.0,23.593534098731148,0.0,1.7038888798819647,128.35,1.0,2.488888888888889,37.424568552441066,37.71004452175564,4049.9666666666667,0.8371263846755028,0.12565710192753204,0.0,23.0,0.0,0.16698352315773562,3820.651388888889,0.7533000215888024,21.75657908121745,0.0,22986.669444444444,39.31797790527344,34.0,20.463877153396606,99.9969482421875,3.6977778222825792,112.23019540574816,47.61205480363634,21.0,21.0,22.0,2904.85888671875,0.6515694737434388,1.428072740468714,32.868780856662326,99.9969482421875,95.70972222222223,21.0,0.0,40.22763890690274,0.0,38.754957326253255,37.10138888888889,0.0,0.0,21.0,870.0,869.8687744140625,35.15563804838393,38.35148499276903,0.0,0.0,0.0,4702.618055555556,96045.625,2.4999022483825684,235.29861111111111,99.40754565132988,3.308347232805358,40.229166666666664,0.0,2904.85888671875,50.07500016424391,50.24694459173414,2.4999022483825684,36.58835086292691,1.3948610860440467,15.0,12688.0,36.492558330959746,27.266373507181804,2839.82666015625,2.659447228577402,0.0,5.624277659257253,21.041611586676705,0.0,20.46491198009915,2.5685944368441898,961.0,40.0,2.6041666666666665,2.209035545918677,50.0,44.526607386271166,0.0,25.66420080396864,869.8687744140625,15.0,50.0,0.0,23.59429263273875,30.0,26.368332974116008,0.0,0.6000000238418579,0.0,27.014044608010185,3.674293271700541,869.8687744140625,,0.04942,27.47941176470588
