Hochtemp2;Time;Celsius(°C);Serial Number
2100;01.12.2025 11:50:09;41,9;
2101;01.12.2025 11:50:10;42;
2102;01.12.2025 11:50:11;42;
2103;01.12.2025 11:50:12;42;
2104;01.12.2025 11:50:13;42;
2105;01.12.2025 11:50:14;42;
2106;01.12.2025 11:50:15;42,1;
2107;01.12.2025 11:50:16;42,1;
2108;01.12.2025 11:50:17;42,1;
2109;01.12.2025 11:50:18;42,1;
2110;01.12.2025 11:50:19;42,1;
2111;01.12.2025 11:50:20;42,2;
2112;01.12.2025 11:50:21;42,2;
2113;01.12.2025 11:50:22;42,2;
2114;01.12.2025 11:50:23;42,2;
2115;01.12.2025 11:50:24;42,2;
2116;01.12.2025 11:50:25;42,3;
2117;01.12.2025 11:50:26;42,4;
2118;01.12.2025 11:50:27;42,4;
2119;01.12.2025 11:50:28;42,4;
2120;01.12.2025 11:50:29;42,4;
2121;01.12.2025 11:50:30;42,4;
2122;01.12.2025 11:50:31;42,4;
2123;01.12.2025 11:50:32;42,5;
2124;01.12.2025 11:50:33;42,5;
2125;01.12.2025 11:50:34;42,5;
2126;01.12.2025 11:50:35;42,5;
2127;01.12.2025 11:50:36;42,5;
2128;01.12.2025 11:50:37;42,5;
2129;01.12.2025 11:50:38;42,6;
2130;01.12.2025 11:50:39;42,6;
2131;01.12.2025 11:50:40;42,6;
2132;01.12.2025 11:50:41;42,6;
2133;01.12.2025 11:50:42;42,6;
2134;01.12.2025 11:50:43;42,7;
2135;01.12.2025 11:50:44;42,7;
2136;01.12.2025 11:50:45;42,7;
2137;01.12.2025 11:50:46;42,7;
2138;01.12.2025 11:50:47;42,7;
2139;01.12.2025 11:50:48;42,7;
2140;01.12.2025 11:50:49;42,8;
2141;01.12.2025 11:50:50;42,8;
2142;01.12.2025 11:50:51;42,8;
2143;01.12.2025 11:50:52;42,8;
2144;01.12.2025 11:50:53;42,8;
2145;01.12.2025 11:50:54;42,8;
2146;01.12.2025 11:50:55;42,9;
2147;01.12.2025 11:50:56;42,9;
2148;01.12.2025 11:50:57;42,9;
2149;01.12.2025 11:50:58;42,9;
2150;01.12.2025 11:50:59;42,9;
2151;01.12.2025 11:51:00;42,9;
2152;01.12.2025 11:51:01;43;
2153;01.12.2025 11:51:02;43;
2154;01.12.2025 11:51:03;43;
2155;01.12.2025 11:51:04;43;
2156;01.12.2025 11:51:05;43;
2157;01.12.2025 11:51:06;43;
2158;01.12.2025 11:51:07;43;
2159;01.12.2025 11:51:08;43,1;
2160;01.12.2025 11:51:09;43,1;
2161;01.12.2025 11:51:10;43,1;
2162;01.12.2025 11:51:11;43,1;
2163;01.12.2025 11:51:12;43,1;
2164;01.12.2025 11:51:13;43,1;
2165;01.12.2025 11:51:14;43,1;
2166;01.12.2025 11:51:15;43,3;
2167;01.12.2025 11:51:16;43,3;
2168;01.12.2025 11:51:17;43,3;
2169;01.12.2025 11:51:18;43,3;
2170;01.12.2025 11:51:19;43,3;
2171;01.12.2025 11:51:20;43,3;
2172;01.12.2025 11:51:21;43,4;
2173;01.12.2025 11:51:22;43,4;
2174;01.12.2025 11:51:23;43,4;
2175;01.12.2025 11:51:24;43,4;
2176;01.12.2025 11:51:25;43,4;
2177;01.12.2025 11:51:26;43,4;
2178;01.12.2025 11:51:27;43,5;
2179;01.12.2025 11:51:28;43,5;
2180;01.12.2025 11:51:29;43,5;
2181;01.12.2025 11:51:30;43,5;
2182;01.12.2025 11:51:31;43,5;
2183;01.12.2025 11:51:32;43,5;
2184;01.12.2025 11:51:33;43,5;
2185;01.12.2025 11:51:34;43,6;
2186;01.12.2025 11:51:35;43,6;
2187;01.12.2025 11:51:36;43,6;
2188;01.12.2025 11:51:37;43,6;
2189;01.12.2025 11:51:38;43,6;
2190;01.12.2025 11:51:39;43,6;
2191;01.12.2025 11:51:40;43,6;
2192;01.12.2025 11:51:41;43,7;
2193;01.12.2025 11:51:42;43,7;
2194;01.12.2025 11:51:43;43,7;
2195;01.12.2025 11:51:44;43,7;
2196;01.12.2025 11:51:45;43,7;
2197;01.12.2025 11:51:46;43,7;
2198;01.12.2025 11:51:47;43,7;
2199;01.12.2025 11:51:48;43,7;
2200;01.12.2025 11:51:49;43,7;
2201;01.12.2025 11:51:50;43,7;
2202;01.12.2025 11:51:51;43,7;
2203;01.12.2025 11:51:52;43,7;
2204;01.12.2025 11:51:53;43,7;
2205;01.12.2025 11:51:54;43,7;
2206;01.12.2025 11:51:55;43,7;
2207;01.12.2025 11:51:56;43,7;
2208;01.12.2025 11:51:57;43,6;
2209;01.12.2025 11:51:58;43,6;
2210;01.12.2025 11:51:59;43,6;
2211;01.12.2025 11:52:00;43,5;
2212;01.12.2025 11:52:01;43,5;
2213;01.12.2025 11:52:02;43,5;
2214;01.12.2025 11:52:03;43,4;
2215;01.12.2025 11:52:04;43,4;
2216;01.12.2025 11:52:05;43,4;
2217;01.12.2025 11:52:06;43,3;
2218;01.12.2025 11:52:07;43,3;
2219;01.12.2025 11:52:08;43,3;
2220;01.12.2025 11:52:09;43,1;
2221;01.12.2025 11:52:10;43,1;
2222;01.12.2025 11:52:11;43;
2223;01.12.2025 11:52:12;43;
2224;01.12.2025 11:52:13;43;
2225;01.12.2025 11:52:14;42,9;
2226;01.12.2025 11:52:15;42,9;
2227;01.12.2025 11:52:16;42,9;
2228;01.12.2025 11:52:17;42,8;
2229;01.12.2025 11:52:18;42,8;
2230;01.12.2025 11:52:19;42,8;
2231;01.12.2025 11:52:20;42,8;
2232;01.12.2025 11:52:21;42,8;
2233;01.12.2025 11:52:22;42,8;
2234;01.12.2025 11:52:23;42,8;
2235;01.12.2025 11:52:24;42,8;
2236;01.12.2025 11:52:25;42,8;
2237;01.12.2025 11:52:26;42,8;
2238;01.12.2025 11:52:27;42,8;
2239;01.12.2025 11:52:28;42,8;
2240;01.12.2025 11:52:29;42,9;
2241;01.12.2025 11:52:30;42,9;
2242;01.12.2025 11:52:31;42,9;
2243;01.12.2025 11:52:32;42,9;
2244;01.12.2025 11:52:33;42,9;
2245;01.12.2025 11:52:34;43;
2246;01.12.2025 11:52:35;43;
2247;01.12.2025 11:52:36;43;
2248;01.12.2025 11:52:37;43;
2249;01.12.2025 11:52:38;43;
2250;01.12.2025 11:52:39;43,1;
2251;01.12.2025 11:52:40;43,1;
2252;01.12.2025 11:52:41;43,1;
2253;01.12.2025 11:52:42;43,1;
2254;01.12.2025 11:52:43;43,2;
2255;01.12.2025 11:52:44;43,3;
2256;01.12.2025 11:52:45;43,3;
2257;01.12.2025 11:52:46;43,3;
2258;01.12.2025 11:52:47;43,4;
2259;01.12.2025 11:52:48;43,4;
2260;01.12.2025 11:52:49;43,4;
2261;01.12.2025 11:52:50;43,4;
2262;01.12.2025 11:52:51;43,5;
2263;01.12.2025 11:52:52;43,5;
2264;01.12.2025 11:52:53;43,5;
2265;01.12.2025 11:52:54;43,5;
2266;01.12.2025 11:52:55;43,6;
2267;01.12.2025 11:52:56;43,6;
2268;01.12.2025 11:52:57;43,6;
2269;01.12.2025 11:52:58;43,6;
2270;01.12.2025 11:52:59;43,7;
2271;01.12.2025 11:53:00;43,7;
2272;01.12.2025 11:53:01;43,7;
2273;01.12.2025 11:53:02;43,8;
2274;01.12.2025 11:53:03;43,8;
2275;01.12.2025 11:53:04;43,8;
2276;01.12.2025 11:53:05;43,8;
2277;01.12.2025 11:53:06;43,9;
2278;01.12.2025 11:53:07;44;
2279;01.12.2025 11:53:08;44;
2280;01.12.2025 11:53:09;44;
2281;01.12.2025 11:53:10;44;
2282;01.12.2025 11:53:11;44,1;
2283;01.12.2025 11:53:12;44,1;
2284;01.12.2025 11:53:13;44,1;
2285;01.12.2025 11:53:14;44,1;
2286;01.12.2025 11:53:15;44,2;
2287;01.12.2025 11:53:16;44,2;
2288;01.12.2025 11:53:17;44,2;
2289;01.12.2025 11:53:18;44,2;
2290;01.12.2025 11:53:19;44,3;
2291;01.12.2025 11:53:20;44,3;
2292;01.12.2025 11:53:21;44,3;
2293;01.12.2025 11:53:22;44,3;
2294;01.12.2025 11:53:23;44,4;
2295;01.12.2025 11:53:24;44,4;
2296;01.12.2025 11:53:25;44,4;
2297;01.12.2025 11:53:26;44,4;
2298;01.12.2025 11:53:27;44,4;
2299;01.12.2025 11:53:28;44,6;
2300;01.12.2025 11:53:29;44,6;
2301;01.12.2025 11:53:30;44,6;
2302;01.12.2025 11:53:31;44,6;
2303;01.12.2025 11:53:32;44,6;
2304;01.12.2025 11:53:33;44,7;
2305;01.12.2025 11:53:34;44,7;
2306;01.12.2025 11:53:35;44,7;
2307;01.12.2025 11:53:36;44,7;
2308;01.12.2025 11:53:37;44,7;
2309;01.12.2025 11:53:38;44,8;
2310;01.12.2025 11:53:39;44,8;
2311;01.12.2025 11:53:40;44,8;
2312;01.12.2025 11:53:41;44,8;
2313;01.12.2025 11:53:42;44,8;
2314;01.12.2025 11:53:43;44,9;
2315;01.12.2025 11:53:44;44,9;
2316;01.12.2025 11:53:45;44,9;
2317;01.12.2025 11:53:46;44,9;
2318;01.12.2025 11:53:47;45;
2319;01.12.2025 11:53:48;45;
2320;01.12.2025 11:53:49;45,1;
2321;01.12.2025 11:53:50;45,1;
2322;01.12.2025 11:53:51;45,1;
2323;01.12.2025 11:53:52;45,1;
2324;01.12.2025 11:53:53;45,1;
2325;01.12.2025 11:53:54;45,2;
2326;01.12.2025 11:53:55;45,2;
2327;01.12.2025 11:53:56;45,2;
2328;01.12.2025 11:53:57;45,2;
2329;01.12.2025 11:53:58;45,2;
2330;01.12.2025 11:53:59;45,3;
2331;01.12.2025 11:54:00;45,4;
2332;01.12.2025 11:54:01;45,4;
2333;01.12.2025 11:54:02;45,4;
2334;01.12.2025 11:54:03;45,4;
2335;01.12.2025 11:54:04;45,4;
2336;01.12.2025 11:54:05;45,4;
2337;01.12.2025 11:54:06;45,5;
2338;01.12.2025 11:54:07;45,5;
2339;01.12.2025 11:54:08;45,5;
2340;01.12.2025 11:54:09;45,5;
2341;01.12.2025 11:54:10;45,5;
2342;01.12.2025 11:54:11;45,6;
2343;01.12.2025 11:54:12;45,6;
2344;01.12.2025 11:54:13;45,6;
2345;01.12.2025 11:54:14;45,6;
2346;01.12.2025 11:54:15;45,6;
2347;01.12.2025 11:54:16;45,6;
2348;01.12.2025 11:54:17;45,7;
2349;01.12.2025 11:54:18;45,7;
2350;01.12.2025 11:54:19;45,7;
2351;01.12.2025 11:54:20;45,7;
2352;01.12.2025 11:54:21;45,7;
2353;01.12.2025 11:54:22;45,7;
2354;01.12.2025 11:54:23;45,7;
2355;01.12.2025 11:54:24;45,7;
2356;01.12.2025 11:54:25;45,7;
2357;01.12.2025 11:54:26;45,8;
2358;01.12.2025 11:54:27;45,8;
2359;01.12.2025 11:54:28;45,8;
2360;01.12.2025 11:54:29;45,8;
2361;01.12.2025 11:54:30;45,8;
2362;01.12.2025 11:54:31;45,8;
2363;01.12.2025 11:54:32;45,8;
2364;01.12.2025 11:54:33;45,8;
2365;01.12.2025 11:54:34;45,8;
2366;01.12.2025 11:54:35;45,8;
2367;01.12.2025 11:54:36;45,8;
2368;01.12.2025 11:54:37;45,8;
2369;01.12.2025 11:54:38;45,8;
2370;01.12.2025 11:54:39;45,8;
2371;01.12.2025 11:54:40;45,8;
2372;01.12.2025 11:54:41;45,8;
2373;01.12.2025 11:54:42;45,8;
2374;01.12.2025 11:54:43;45,8;
2375;01.12.2025 11:54:44;45,8;
2376;01.12.2025 11:54:45;45,8;
2377;01.12.2025 11:54:46;45,8;
2378;01.12.2025 11:54:47;45,8;
2379;01.12.2025 11:54:48;45,8;
2380;01.12.2025 11:54:49;45,8;
2381;01.12.2025 11:54:50;45,8;
2382;01.12.2025 11:54:51;45,8;
2383;01.12.2025 11:54:52;45,8;
2384;01.12.2025 11:54:53;45,8;
2385;01.12.2025 11:54:54;45,8;
2386;01.12.2025 11:54:55;45,8;
2387;01.12.2025 11:54:56;45,8;
2388;01.12.2025 11:54:57;45,8;
2389;01.12.2025 11:54:58;45,8;
2390;01.12.2025 11:54:59;45,8;
2391;01.12.2025 11:55:00;45,8;
2392;01.12.2025 11:55:01;45,8;
2393;01.12.2025 11:55:02;45,7;
2394;01.12.2025 11:55:03;45,7;
2395;01.12.2025 11:55:04;45,7;
2396;01.12.2025 11:55:05;45,7;
2397;01.12.2025 11:55:06;45,7;
2398;01.12.2025 11:55:07;45,7;
2399;01.12.2025 11:55:08;45,7;
2400;01.12.2025 11:55:09;45,7;
2401;01.12.2025 11:55:10;45,7;
2402;01.12.2025 11:55:11;45,7;
2403;01.12.2025 11:55:12;45,7;
2404;01.12.2025 11:55:13;45,6;
2405;01.12.2025 11:55:14;45,6;
2406;01.12.2025 11:55:15;45,6;
2407;01.12.2025 11:55:16;45,6;
2408;01.12.2025 11:55:17;45,6;
2409;01.12.2025 11:55:18;45,6;
2410;01.12.2025 11:55:19;45,6;
2411;01.12.2025 11:55:20;45,6;
2412;01.12.2025 11:55:21;45,5;
2413;01.12.2025 11:55:22;45,5;
2414;01.12.2025 11:55:23;45,5;
2415;01.12.2025 11:55:24;45,5;
2416;01.12.2025 11:55:25;45,5;
2417;01.12.2025 11:55:26;45,5;
2418;01.12.2025 11:55:27;45,5;
2419;01.12.2025 11:55:28;45,4;
2420;01.12.2025 11:55:29;45,4;
2421;01.12.2025 11:55:30;45,4;
2422;01.12.2025 11:55:31;45,4;
2423;01.12.2025 11:55:32;45,4;
2424;01.12.2025 11:55:33;45,4;
2425;01.12.2025 11:55:34;45,3;
2426;01.12.2025 11:55:35;45,2;
2427;01.12.2025 11:55:36;45,2;
2428;01.12.2025 11:55:37;45,2;
2429;01.12.2025 11:55:38;45,2;
2430;01.12.2025 11:55:39;45,2;
2431;01.12.2025 11:55:40;45,2;
2432;01.12.2025 11:55:41;45,1;
2433;01.12.2025 11:55:42;45,1;
2434;01.12.2025 11:55:43;45,1;
2435;01.12.2025 11:55:44;45,1;
2436;01.12.2025 11:55:45;45,1;
2437;01.12.2025 11:55:46;45,1;
2438;01.12.2025 11:55:47;45;
2439;01.12.2025 11:55:48;45;
2440;01.12.2025 11:55:49;45;
2441;01.12.2025 11:55:50;45;
2442;01.12.2025 11:55:51;45;
2443;01.12.2025 11:55:52;45;
2444;01.12.2025 11:55:53;44,9;
2445;01.12.2025 11:55:54;44,8;
2446;01.12.2025 11:55:55;44,8;
2447;01.12.2025 11:55:56;44,8;
2448;01.12.2025 11:55:57;44,8;
2449;01.12.2025 11:55:58;44,8;
2450;01.12.2025 11:55:59;44,7;
2451;01.12.2025 11:56:00;44,7;
2452;01.12.2025 11:56:01;44,7;
2453;01.12.2025 11:56:02;44,7;
2454;01.12.2025 11:56:03;44,7;
2455;01.12.2025 11:56:04;44,6;
2456;01.12.2025 11:56:05;44,6;
2457;01.12.2025 11:56:06;44,6;
2458;01.12.2025 11:56:07;44,6;
2459;01.12.2025 11:56:08;44,6;
2460;01.12.2025 11:56:09;44,6;
2461;01.12.2025 11:56:10;44,5;
2462;01.12.2025 11:56:11;44,4;
2463;01.12.2025 11:56:12;44,4;
2464;01.12.2025 11:56:13;44,4;
2465;01.12.2025 11:56:14;44,4;
2466;01.12.2025 11:56:15;44,4;
2467;01.12.2025 11:56:16;44,3;
2468;01.12.2025 11:56:17;44,3;
2469;01.12.2025 11:56:18;44,3;
2470;01.12.2025 11:56:19;44,3;
2471;01.12.2025 11:56:20;44,3;
2472;01.12.2025 11:56:21;44,3;
2473;01.12.2025 11:56:22;44,2;
2474;01.12.2025 11:56:23;44,2;
2475;01.12.2025 11:56:24;44,2;
2476;01.12.2025 11:56:25;44,2;
2477;01.12.2025 11:56:26;44,2;
2478;01.12.2025 11:56:27;44,1;
2479;01.12.2025 11:56:28;44,1;
2480;01.12.2025 11:56:29;44,1;
2481;01.12.2025 11:56:30;44,1;
2482;01.12.2025 11:56:31;44,1;
2483;01.12.2025 11:56:32;44,1;
2484;01.12.2025 11:56:33;44;
2485;01.12.2025 11:56:34;44;
2486;01.12.2025 11:56:35;44;
2487;01.12.2025 11:56:36;44;
2488;01.12.2025 11:56:37;44;
2489;01.12.2025 11:56:38;44;
2490;01.12.2025 11:56:39;43,8;
2491;01.12.2025 11:56:40;43,8;
2492;01.12.2025 11:56:41;43,8;
2493;01.12.2025 11:56:42;43,8;
2494;01.12.2025 11:56:43;43,8;
2495;01.12.2025 11:56:44;43,8;
2496;01.12.2025 11:56:45;43,7;
2497;01.12.2025 11:56:46;43,7;
2498;01.12.2025 11:56:47;43,7;
2499;01.12.2025 11:56:48;43,7;
2500;01.12.2025 11:56:49;43,7;
2501;01.12.2025 11:56:50;43,7;
2502;01.12.2025 11:56:51;43,6;
2503;01.12.2025 11:56:52;43,6;
2504;01.12.2025 11:56:53;43,6;
2505;01.12.2025 11:56:54;43,6;
2506;01.12.2025 11:56:55;43,6;
2507;01.12.2025 11:56:56;43,6;
2508;01.12.2025 11:56:57;43,6;
2509;01.12.2025 11:56:58;43,5;
2510;01.12.2025 11:56:59;43,5;
2511;01.12.2025 11:57:00;43,5;
2512;01.12.2025 11:57:01;43,5;
2513;01.12.2025 11:57:02;43,5;
2514;01.12.2025 11:57:03;43,4;
2515;01.12.2025 11:57:04;43,4;
2516;01.12.2025 11:57:05;43,4;
2517;01.12.2025 11:57:06;43,4;
2518;01.12.2025 11:57:07;43,4;
2519;01.12.2025 11:57:08;43,4;
2520;01.12.2025 11:57:09;43,4;
2521;01.12.2025 11:57:10;43,3;
2522;01.12.2025 11:57:11;43,3;
2523;01.12.2025 11:57:12;43,3;
2524;01.12.2025 11:57:13;43,3;
2525;01.12.2025 11:57:14;43,3;
2526;01.12.2025 11:57:15;43,2;
2527;01.12.2025 11:57:16;43,1;
2528;01.12.2025 11:57:17;43,1;
2529;01.12.2025 11:57:18;43,1;
2530;01.12.2025 11:57:19;43,1;
2531;01.12.2025 11:57:20;43,1;
2532;01.12.2025 11:57:21;43,1;
2533;01.12.2025 11:57:22;43;
2534;01.12.2025 11:57:23;43;
2535;01.12.2025 11:57:24;43;
2536;01.12.2025 11:57:25;43;
2537;01.12.2025 11:57:26;43;
2538;01.12.2025 11:57:27;43;
2539;01.12.2025 11:57:28;42,9;
2540;01.12.2025 11:57:29;42,9;
2541;01.12.2025 11:57:30;42,9;
2542;01.12.2025 11:57:31;42,9;
2543;01.12.2025 11:57:32;42,9;
2544;01.12.2025 11:57:33;42,9;
2545;01.12.2025 11:57:34;42,8;
2546;01.12.2025 11:57:35;42,8;
2547;01.12.2025 11:57:36;42,8;
2548;01.12.2025 11:57:37;42,8;
2549;01.12.2025 11:57:38;42,8;
2550;01.12.2025 11:57:39;42,8;
2551;01.12.2025 11:57:40;42,7;
2552;01.12.2025 11:57:41;42,7;
2553;01.12.2025 11:57:42;42,7;
2554;01.12.2025 11:57:43;42,7;
2555;01.12.2025 11:57:44;42,7;
2556;01.12.2025 11:57:45;42,7;
2557;01.12.2025 11:57:46;42,7;
2558;01.12.2025 11:57:47;42,6;
2559;01.12.2025 11:57:48;42,6;
2560;01.12.2025 11:57:49;42,6;
2561;01.12.2025 11:57:50;42,6;
2562;01.12.2025 11:57:51;42,6;
2563;01.12.2025 11:57:52;42,6;
2564;01.12.2025 11:57:53;42,5;
2565;01.12.2025 11:57:54;42,5;
2566;01.12.2025 11:57:55;42,5;
2567;01.12.2025 11:57:56;42,5;
2568;01.12.2025 11:57:57;42,5;
2569;01.12.2025 11:57:58;42,5;
2570;01.12.2025 11:57:59;42,5;
2571;01.12.2025 11:58:00;42,4;
2572;01.12.2025 11:58:01;42,4;
2573;01.12.2025 11:58:02;42,4;
2574;01.12.2025 11:58:03;42,4;
2575;01.12.2025 11:58:04;42,4;
2576;01.12.2025 11:58:05;42,4;
2577;01.12.2025 11:58:06;42,4;
2578;01.12.2025 11:58:07;42,3;
2579;01.12.2025 11:58:08;42,2;
2580;01.12.2025 11:58:09;42,2;
2581;01.12.2025 11:58:10;42,2;
2582;01.12.2025 11:58:11;42,2;
2583;01.12.2025 11:58:12;42,2;
2584;01.12.2025 11:58:13;42,2;
2585;01.12.2025 11:58:14;42,2;
2586;01.12.2025 11:58:15;42,2;
2587;01.12.2025 11:58:16;42,1;
2588;01.12.2025 11:58:17;42,1;
2589;01.12.2025 11:58:18;42,1;
2590;01.12.2025 11:58:19;42,1;
2591;01.12.2025 11:58:20;42,1;
2592;01.12.2025 11:58:21;42,1;
2593;01.12.2025 11:58:22;42,1;
2594;01.12.2025 11:58:23;42,1;
2595;01.12.2025 11:58:24;42,1;
2596;01.12.2025 11:58:25;42;
2597;01.12.2025 11:58:26;42;
2598;01.12.2025 11:58:27;42;
2599;01.12.2025 11:58:28;42;
2600;01.12.2025 11:58:29;42;
2601;01.12.2025 11:58:30;42;
2602;01.12.2025 11:58:31;42;
2603;01.12.2025 11:58:32;41,9;
2604;01.12.2025 11:58:33;41,8;
2605;01.12.2025 11:58:34;41,9;
2606;01.12.2025 11:58:35;41,8;
2607;01.12.2025 11:58:36;41,8;
2608;01.12.2025 11:58:37;41,8;
2609;01.12.2025 11:58:38;41,7;
2610;01.12.2025 11:58:39;41,7;
2611;01.12.2025 11:58:40;41,7;
2612;01.12.2025 11:58:41;41,7;
2613;01.12.2025 11:58:42;41,6;
2614;01.12.2025 11:58:43;41,6;
2615;01.12.2025 11:58:44;41,6;
2616;01.12.2025 11:58:45;41,6;
2617;01.12.2025 11:58:46;41,5;
2618;01.12.2025 11:58:47;41,5;
2619;01.12.2025 11:58:48;41,5;
2620;01.12.2025 11:58:49;41,4;
2621;01.12.2025 11:58:50;41,4;
2622;01.12.2025 11:58:51;41,4;
2623;01.12.2025 11:58:52;41,3;
2624;01.12.2025 11:58:53;41,3;
2625;01.12.2025 11:58:54;41,3;
2626;01.12.2025 11:58:55;41,1;
2627;01.12.2025 11:58:56;41,1;
2628;01.12.2025 11:58:57;41,1;
2629;01.12.2025 11:58:58;41;
2630;01.12.2025 11:58:59;41;
2631;01.12.2025 11:59:00;41;
2632;01.12.2025 11:59:01;40,9;
2633;01.12.2025 11:59:02;40,9;
2634;01.12.2025 11:59:03;40,9;
2635;01.12.2025 11:59:04;40,8;
2636;01.12.2025 11:59:05;40,8;
2637;01.12.2025 11:59:06;40,8;
2638;01.12.2025 11:59:07;40,7;
2639;01.12.2025 11:59:08;40,7;
2640;01.12.2025 11:59:09;40,7;
2641;01.12.2025 11:59:10;40,6;
2642;01.12.2025 11:59:11;40,6;
2643;01.12.2025 11:59:12;40,6;
2644;01.12.2025 11:59:13;40,5;
2645;01.12.2025 11:59:14;40,5;
2646;01.12.2025 11:59:15;40,4;
2647;01.12.2025 11:59:16;40,4;
2648;01.12.2025 11:59:17;40,4;
2649;01.12.2025 11:59:18;40,3;
2650;01.12.2025 11:59:19;40,3;
2651;01.12.2025 11:59:20;40,3;
2652;01.12.2025 11:59:21;40,2;
2653;01.12.2025 11:59:22;40,2;
2654;01.12.2025 11:59:23;40,2;
2655;01.12.2025 11:59:24;40;
2656;01.12.2025 11:59:25;40;
2657;01.12.2025 11:59:26;40;
2658;01.12.2025 11:59:27;39,9;
2659;01.12.2025 11:59:28;39,9;
2660;01.12.2025 11:59:29;39,9;
2661;01.12.2025 11:59:30;39,8;
2662;01.12.2025 11:59:31;39,8;
2663;01.12.2025 11:59:32;39,8;
2664;01.12.2025 11:59:33;39,7;
2665;01.12.2025 11:59:34;39,7;
2666;01.12.2025 11:59:35;39,7;
2667;01.12.2025 11:59:36;39,6;
2668;01.12.2025 11:59:37;39,6;
2669;01.12.2025 11:59:38;39,5;
2670;01.12.2025 11:59:39;39,5;
2671;01.12.2025 11:59:40;39,5;
2672;01.12.2025 11:59:41;39,4;
2673;01.12.2025 11:59:42;39,4;
2674;01.12.2025 11:59:43;39,4;
2675;01.12.2025 11:59:44;39,3;
2676;01.12.2025 11:59:45;39,3;
2677;01.12.2025 11:59:46;39,3;
2678;01.12.2025 11:59:47;39,2;
2679;01.12.2025 11:59:48;39,2;
2680;01.12.2025 11:59:49;39,1;
2681;01.12.2025 11:59:50;39;
2682;01.12.2025 11:59:51;39;
2683;01.12.2025 11:59:52;39;
2684;01.12.2025 11:59:53;38,9;
2685;01.12.2025 11:59:54;38,9;
2686;01.12.2025 11:59:55;38,9;
2687;01.12.2025 11:59:56;38,8;
2688;01.12.2025 11:59:57;38,8;
2689;01.12.2025 11:59:58;38,8;
2690;01.12.2025 11:59:59;38,7;
2691;01.12.2025 12:00:00;38,7;
2692;01.12.2025 12:00:01;38,7;
2693;01.12.2025 12:00:02;38,6;
2694;01.12.2025 12:00:03;38,6;
2695;01.12.2025 12:00:04;38,6;
2696;01.12.2025 12:00:05;38,5;
2697;01.12.2025 12:00:06;38,5;
2698;01.12.2025 12:00:07;38,5;
2699;01.12.2025 12:00:08;38,4;
2700;01.12.2025 12:00:09;38,4;
2701;01.12.2025 12:00:10;38,4;
2702;01.12.2025 12:00:11;38,3;
2703;01.12.2025 12:00:12;38,3;
2704;01.12.2025 12:00:13;38,3;
2705;01.12.2025 12:00:14;38,2;
2706;01.12.2025 12:00:15;38,2;
2707;01.12.2025 12:00:16;38,2;
2708;01.12.2025 12:00:17;38,1;
2709;01.12.2025 12:00:18;38,1;
2710;01.12.2025 12:00:19;38,1;
2711;01.12.2025 12:00:20;38;
2712;01.12.2025 12:00:21;38;
2713;01.12.2025 12:00:22;38;
2714;01.12.2025 12:00:23;38;
2715;01.12.2025 12:00:24;37,8;
2716;01.12.2025 12:00:25;37,8;
2717;01.12.2025 12:00:26;37,8;
2718;01.12.2025 12:00:27;37,7;
2719;01.12.2025 12:00:28;37,7;
2720;01.12.2025 12:00:29;37,7;
2721;01.12.2025 12:00:30;37,6;
2722;01.12.2025 12:00:31;37,6;
2723;01.12.2025 12:00:32;37,6;
2724;01.12.2025 12:00:33;37,6;
2725;01.12.2025 12:00:34;37,5;
2726;01.12.2025 12:00:35;37,5;
2727;01.12.2025 12:00:36;37,5;
2728;01.12.2025 12:00:37;37,4;
2729;01.12.2025 12:00:38;37,4;
2730;01.12.2025 12:00:39;37,4;
2731;01.12.2025 12:00:40;37,4;
2732;01.12.2025 12:00:41;37,3;
2733;01.12.2025 12:00:42;37,3;
2734;01.12.2025 12:00:43;37,3;
2735;01.12.2025 12:00:44;37,2;
2736;01.12.2025 12:00:45;37,2;
2737;01.12.2025 12:00:46;37,2;
2738;01.12.2025 12:00:47;37,1;
2739;01.12.2025 12:00:48;37,1;
2740;01.12.2025 12:00:49;37,1;
2741;01.12.2025 12:00:50;37,1;
2742;01.12.2025 12:00:51;37;
2743;01.12.2025 12:00:52;37;
2744;01.12.2025 12:00:53;37;
2745;01.12.2025 12:00:54;36,9;
2746;01.12.2025 12:00:55;36,9;
2747;01.12.2025 12:00:56;36,9;
2748;01.12.2025 12:00:57;36,9;
2749;01.12.2025 12:00:58;36,8;
2750;01.12.2025 12:00:59;36,8;
2751;01.12.2025 12:01:00;36,8;
2752;01.12.2025 12:01:01;36,7;
2753;01.12.2025 12:01:02;36,7;
2754;01.12.2025 12:01:03;36,7;
2755;01.12.2025 12:01:04;36,7;
2756;01.12.2025 12:01:05;36,6;
2757;01.12.2025 12:01:06;36,6;
2758;01.12.2025 12:01:07;36,6;
2759;01.12.2025 12:01:08;36,6;
2760;01.12.2025 12:01:09;36,5;
2761;01.12.2025 12:01:10;36,5;
2762;01.12.2025 12:01:11;36,5;
2763;01.12.2025 12:01:12;36,4;
2764;01.12.2025 12:01:13;36,4;
2765;01.12.2025 12:01:14;36,4;
2766;01.12.2025 12:01:15;36,4;
2767;01.12.2025 12:01:16;36,3;
2768;01.12.2025 12:01:17;36,2;
2769;01.12.2025 12:01:18;36,2;
2770;01.12.2025 12:01:19;36,2;
